5.9202	135.0000
13.6052	90.0000
5.3364	191.3099
3.7734	303.6900
28.1793	111.8014
51.3770	146.6336
5.2328	180.0000
13.1132	118.6105
13.6052	202.6198
16.7775	176.4237
11.2717	338.1986
19.2974	130.6013
18.6333	141.8428
5.2328	143.1301
2.0931	270.0000
21.4734	46.9749
25.6565	78.2317
21.7199	152.4472
13.7318	142.4314
25.5599	148.3925
9.5460	217.8750
7.2022	54.4623
13.3959	90.0000
10.1855	80.5376
25.3118	34.2157
27.4252	58.7363
5.9202	135.0001
8.4142	5.7106
9.3606	79.6952
10.9163	147.5288
45.6814	296.0954
10.8841	270.0000
28.0694	107.3540
43.8334	61.4769
18.3621	24.2277
22.2933	235.7131
21.0812	96.8428
15.7303	64.7989
18.7213	79.6952
9.2476	354.8056
1.1840	225.0000
2.6476	108.4349
17.2398	29.0546
12.5586	90.0000
6.3762	23.1987
16.6819	107.5256
31.5608	68.1986
8.3724	233.1301
21.7360	285.6422
3.3490	90.0000
16.1698	201.2505
14.2331	208.0725
4.2691	168.6901
16.1047	261.0274
5.0927	350.5377
9.3606	349.6952
6.0952	254.0546
11.8404	98.1301
11.3877	143.9726
20.1634	85.2364
3.4520	165.9636
10.9163	94.3987
7.2022	305.5377
20.2328	24.4439
11.8994	219.2894
17.4218	125.2176
21.7683	0.0000
26.9612	64.2307
10.9163	94.3987
15.3697	60.6423
21.3455	281.3099
12.1904	285.9454
25.3395	277.5946
11.8404	278.1301
9.3606	296.5651
4.1862	36.8699
5.8607	0.0000
15.3925	22.3801
16.5765	45.0000
16.8283	354.2894
6.9041	284.0362
14.2331	61.9275
7.9428	71.5651
9.2476	95.1944
23.2777	142.3058
18.3621	316.8476
5.8607	0.0000
26.8440	266.4237
9.0561	213.6901
9.7997	199.9831
28.4785	91.6847
24.6240	107.8189
22.4655	63.4349
40.2224	92.3859
23.1569	77.4712
0.8372	0.0000
29.4109	85.1009
30.4760	105.9454
13.6293	100.6196
14.3068	110.5561
14.2331	28.0725
5.3610	51.3401
26.4759	55.3049
31.6937	77.7995
15.9296	93.0128
0.8372	180.0000
15.0936	86.8202
22.2923	66.8014
26.9072	135.0000
23.8250	132.5104
34.1672	99.8658
13.8072	32.0054
7.8815	111.8014
11.7085	0.0000
4.3907	180.0000
12.5900	125.5377
6.0344	194.0362
15.2800	163.3008
11.7996	352.8750
13.0905	63.4350
14.6356	143.1301
12.5047	290.5560
25.0521	353.2901
12.4187	315.0000
9.2564	288.4350
22.3882	258.6901
25.5600	336.3706
11.1461	66.8014
42.2155	326.3099
7.3178	143.1301
42.6195	254.0546
12.5047	20.5561
11.7085	0.0000
27.4978	25.2011
9.8179	26.5651
34.2611	19.9831
30.4547	54.7824
7.4627	168.6901
17.6236	355.2364
29.6348	200.2249
16.6872	232.1250
3.2726	63.4349
22.0021	356.1859
33.3743	344.7449
5.2769	146.3098
7.8815	158.1986
16.6872	142.1250
16.5583	135.0000
20.3324	59.7436
32.3973	71.5651
8.7814	90.0000
1.4636	90.0000
18.5127	71.5651
46.8568	38.6598
31.2873	100.7843
18.5127	108.4350
13.8846	71.5651
15.2800	106.6992
12.5047	290.5561
24.8805	118.0725
24.8805	90.0000
13.4934	257.4712
7.3178	233.1301
4.1396	225.0000
11.1461	293.1986
5.2769	146.3099
39.4076	15.0685
47.1303	36.1582
12.5900	305.5377
28.2661	68.7495
4.6282	198.4349
25.2650	79.9920
28.4172	78.1113
19.0263	67.3801
25.9344	73.6105
22.7677	315.0000
37.3136	205.5600
13.2531	186.3402
27.9613	186.0090
19.9066	72.8973
35.2472	85.2364
37.3136	221.8202
28.4172	78.1113
2.0698	45.0000
5.8542	180.0000
17.2715	102.5288
11.5861	255.9638
12.6017	228.0128
8.3779	116.5650
23.4170	143.1301
10.4724	169.6951
23.4699	111.8014
6.8910	108.4349
17.5687	82.8750
11.7350	21.8014
26.5996	145.0080
18.4905	135.0000
19.7328	173.6598
26.2402	175.2364
24.6540	135.0000
40.0035	150.6422
85.4318	185.8560
52.4803	131.6335
40.0628	112.3801
28.4123	85.6013
11.7350	338.1986
18.6185	159.4439
7.8570	123.6900
26.2402	138.3665
13.0748	90.0000
10.8956	90.0000
19.7328	83.6598
29.2361	63.4349
18.7456	144.4623
32.3951	109.6538
33.1915	203.1986
19.7328	173.6598
21.7913	143.1301
20.0906	282.5288
39.4657	173.6598
13.2551	99.4623
35.9391	255.9637
16.5958	113.1986
23.9704	0.0000
29.6393	216.0274
6.8910	71.5651
8.9848	104.0362
