-4.245	-0.502
-3.622	-0.609
-3.518	-0.022
-3.154	0.737
-3.900	-0.495
-3.878	-0.352
-3.996	-0.195
-4.643	-0.339
-4.373	-0.336
-4.361	-0.735
-3.911	-0.123
-3.780	-0.390
-4.068	-0.351
-4.639	-0.144
-4.062	-0.952
-4.820	-0.490
-4.691	-0.227
-4.488	-0.036
-3.673	-0.097
-3.379	-0.987
-3.818	0.950
-4.526	0.941
-3.897	0.703
-3.618	0.023
-3.721	0.578
-2.746	0.391
-2.662	0.515
-1.750	0.058
-2.668	0.454
-3.514	0.877
-3.149	2.755
-1.778	0.881
-3.790	0.082
-3.205	0.982
-1.774	0.285
-3.273	0.269
-4.543	0.055
-4.445	0.392
-3.304	0.512
-3.588	0.777
-3.834	0.666
-3.184	0.998
-3.823	0.315
-3.878	-0.568
-4.602	-0.993
-4.367	0.925
-4.649	0.289
-4.814	0.174
-5.975	0.662
-5.549	0.322
-5.129	0.647
-5.530	0.367
-4.825	0.321
-4.724	1.358
-4.826	0.324
-5.377	1.471
-5.810	0.734
-5.704	1.155
-5.351	0.301
-5.249	0.473
-5.809	1.821
-5.979	1.298
-5.266	1.040
-5.646	1.528
-5.172	1.774
-5.593	1.976
-5.259	1.974
-5.663	1.236
-5.352	1.653
-5.529	1.447
-5.787	1.683
-6.008	1.066
-6.434	1.025
-6.892	1.722
-5.595	1.000
-5.660	1.505
-6.601	1.774
-6.922	1.929
-6.928	1.801
-5.580	1.387
-6.751	1.319
-6.699	2.042
-6.507	2.768
-6.936	1.288
-6.792	1.319
-5.519	2.131
-5.335	2.937
-5.362	2.049
-5.049	2.329
-5.443	2.557
-6.756	2.919
-5.309	2.625
-5.090	2.249
-6.883	2.723
-6.523	2.995
-6.796	2.169
-5.949	2.460
-5.426	2.891
-5.986	3.691
-6.808	3.852
-6.644	3.150
-6.517	3.208
-6.001	3.652
-6.063	3.463
-6.601	3.998
-5.355	3.562
-5.542	4.397
-6.864	4.368
-5.317	4.923
-6.736	5.000
-6.590	4.815
-5.737	4.589
-6.542	5.258
-6.953	5.476
-6.669	5.207
-6.343	5.857
-6.109	5.431
-6.450	5.006
-5.529	5.767
-5.392	5.072
-5.094	5.859
-5.122	5.824
-5.651	5.449
-5.616	5.273
-5.603	5.834
-5.669	5.458
-5.084	5.310
-4.035	5.741
-4.784	5.793
-4.203	6.259
-4.800	6.862
-4.386	6.209
-4.525	6.830
-4.104	6.517
-4.625	6.296
-4.499	6.345
-4.102	6.891
-4.183	6.895
-4.069	7.360
-3.859	6.900
-3.851	7.614
-3.287	7.945
-3.308	6.045
-3.636	7.029
-3.471	7.937
-3.230	7.695
-3.256	6.032
-3.766	7.933
-3.591	7.786
-3.462	7.436
-3.898	0.855
-3.083	0.095
-3.313	0.711
-5.950	1.077
-5.551	1.985
-6.439	1.895
-7.039	1.127
-6.813	2.696
-5.247	1.305
-5.055	1.945
-6.523	1.021
-6.595	1.301
-7.160	1.116
-7.402	0.432
-7.545	0.723
-7.265	0.622
-7.996	0.292
-7.391	0.676
-7.399	0.004
-7.677	0.735
-7.790	0.648
-6.898	0.504
-6.254	0.468
-8.436	0.076
-7.450	0.475
-7.201	0.244
-6.192	-0.115
-5.102	0.845
-5.075	-0.618
-4.741	-0.600
-4.763	-0.429
-3.265	-0.480
-4.650	-0.045
-4.463	-0.782
-4.714	-1.887
-4.586	-0.137
-5.494	-0.623
-4.851	-0.800
-5.810	-0.351
-5.670	-0.649
-5.086	-0.139
-6.392	-0.568
-7.758	-0.615
-7.359	-0.739
-7.295	-0.898
-6.958	0.953
-6.308	-0.752
-6.896	-0.601
-6.760	-0.816
-6.198	-0.565
-6.732	-0.826
-6.393	-0.010
-7.262	-0.593
-7.958	0.383
-7.377	0.740
-7.911	0.554
-7.987	0.375
-7.699	1.809
-7.264	0.997
-7.379	0.711
-6.621	0.367
-7.855	0.280
-7.887	0.485
-7.057	0.808
-7.775	0.912
-7.409	0.682
-7.654	-0.827
-7.086	0.076
-7.229	0.966
-7.534	0.515
-7.541	0.505
-8.839	0.651
-8.026	0.033
-7.328	0.576
-7.856	0.920
-7.758	-0.590
-7.138	0.140
-8.923	0.259
-7.984	-0.650
-7.009	0.650
-7.833	0.799
-7.515	0.688
-7.805	0.990
-7.085	0.862
-7.657	-0.765
-7.377	0.519
-7.567	-0.551
-7.133	0.137
-7.010	0.930
-7.135	0.173
-7.095	0.857
-8.163	0.090
-7.426	0.914
-7.812	0.370
-7.711	0.691
-7.713	0.807
-7.845	0.523
-7.083	0.145
-7.034	0.945
-7.381	0.470
-7.402	0.019
-7.030	0.131
-7.607	1.314
-7.525	1.495
-7.824	1.477
-7.305	1.496
-7.353	1.718
-7.007	1.859
-7.907	1.885
-7.318	0.158
-7.240	1.499
-6.730	1.668
-6.935	1.223
-6.703	2.638
-6.921	1.669
-6.133	1.683
-6.139	1.910
-6.795	1.033
-6.339	1.611
-6.503	1.985
-5.516	1.441
-5.457	1.728
-5.183	1.032
-5.274	1.352
-5.915	1.323
-5.547	1.764
-5.674	1.939
-5.424	2.145
-5.028	2.478
-5.722	2.591
-5.563	2.438
-5.059	2.551
-5.576	3.376
-5.143	3.929
-5.888	2.304
-5.197	2.306
-5.407	3.461
-5.360	3.390
-4.568	3.896
-5.528	3.578
-5.003	3.028
-5.206	2.224
-5.552	3.433
-4.001	3.837
-4.657	3.054
-4.188	3.809
-3.509	3.480
-3.317	3.456
-3.156	3.723
-3.449	3.613
-3.129	2.460
-3.817	3.141
-3.257	3.502
-4.389	3.713
-4.855	3.592
-4.740	3.054
-4.408	3.884
-3.353	3.948
-3.063	3.943
-3.731	1.806
-3.967	1.190
-3.151	2.048
-4.887	2.072
-4.349	2.913
-4.242	2.083
-4.417	2.264
-4.408	1.920
-4.089	1.680
-3.588	0.326
-2.377	0.607
-2.787	0.915
-2.578	-0.339
-1.913	-0.244
-2.079	-1.158
-1.003	-0.100
-1.266	-0.552
-2.339	-2.160
-1.814	-2.541
-1.345	-1.067
-0.824	-1.529
-0.266	-1.434
-0.577	-1.026
-0.161	-1.220
-0.383	-1.393
0.979	-1.750
1.823	-1.537
0.682	-1.111
-0.791	-2.020
-1.999	-2.344
-2.414	-2.291
-2.056	-2.965
-2.525	-3.640
-3.030	-3.704
-2.468	-3.783
-3.232	-3.388
-2.814	-3.621
-3.308	-2.917
-2.720	-3.700
-2.969	-3.629
-0.172	-3.559
-1.471	-3.805
-1.067	-2.886
-1.568	-2.026
-2.639	-2.414
-0.493	-2.885
-1.926	-2.968
-1.257	-2.631
-1.131	-2.121
-0.988	-2.831
-0.969	-2.916
-1.329	-1.641
-1.100	-1.540
-1.812	-1.810
-2.546	-1.062
-2.737	-2.124
-2.737	-1.239
-1.367	-1.387
-2.064	-1.517
-3.686	-1.821
-3.754	-1.822
-3.694	-1.857
-3.035	-1.525
-2.749	-1.393
-2.380	-1.219
-2.051	-1.349
-3.385	-1.833
-3.865	-1.222
-3.832	-1.949
-3.792	-0.940
-3.118	-0.872
-3.635	-0.064
-3.248	-0.696
-3.953	-0.343
-3.693	-0.469
-3.167	-0.547
-3.888	-0.392
-3.056	-0.138
-3.714	0.756
-3.620	-0.741
-3.728	-0.679
-3.930	0.390
-3.790	-0.017
-3.950	-0.088
-4.823	-0.878
-3.721	-0.713
-4.373	-0.031
-3.781	-0.124
-4.206	-0.409
-4.248	-0.528
-4.225	-0.011
-4.460	-0.303
-4.908	-0.433
-3.004	0.135
-3.607	-0.026
-3.365	0.533
-3.700	0.064
-4.139	0.746
-3.010	0.147
-2.491	0.607
-2.352	0.249
-1.728	0.677
-2.887	0.402
-1.999	0.262
-1.890	0.452
-3.634	0.013
-2.915	-0.236
-3.456	0.209
-3.438	0.981
-3.351	0.848
-4.495	0.929
-2.236	0.607
-4.066	0.676
-3.970	0.892
-3.156	-0.196
-3.539	0.041
-3.282	0.604
-3.211	0.198
-4.017	-0.876
-4.382	0.690
-4.709	-0.834
-4.534	0.239
-4.681	0.496
-5.060	0.447
-5.501	0.262
-4.582	0.882
-5.286	0.402
-4.389	0.389
-5.645	1.072
-4.255	1.651
-5.929	1.028
-5.383	0.566
-5.805	1.888
-5.217	1.220
-5.594	1.637
-5.277	0.475
-5.987	0.484
-5.415	0.382
-5.224	1.156
-5.448	1.836
-5.315	1.818
-5.532	1.883
-5.445	1.454
-5.590	1.160
-5.577	1.272
-6.696	0.781
-6.632	1.405
-5.105	1.161
-5.832	1.647
-5.980	1.962
-5.274	0.084
-5.224	1.960
-6.067	1.942
-6.180	1.296
-6.596	1.185
-6.324	1.234
-6.474	2.661
-6.825	1.652
-6.139	1.054
-5.146	2.911
-5.398	2.601
-6.511	2.906
-6.870	2.675
-6.834	2.320
-5.790	2.536
-5.357	2.427
-6.559	2.415
-6.574	2.116
-6.208	2.975
-5.458	2.720
-6.766	2.908
-6.962	2.919
-6.332	3.692
-6.103	3.987
-6.191	3.487
-6.819	3.568
-6.577	3.117
-6.888	3.527
-6.094	3.524
-5.389	3.348
-5.392	4.852
-5.724	3.791
-6.139	4.128
-6.347	5.446
-5.826	4.247
-6.568	5.951
-5.055	4.361
-5.519	5.236
-6.891	5.500
-5.701	5.438
-6.399	5.400
-6.346	5.413
-6.337	5.254
-5.279	5.953
-5.784	5.180
-6.421	5.957
-5.373	5.023
-5.369	6.021
-5.237	6.869
-5.390	6.616
-5.577	5.089
-5.007	5.217
-4.795	5.542
-4.641	6.082
-4.672	6.493
-4.581	6.757
-4.531	6.088
-4.224	7.884
-4.369	7.970
-4.153	7.015
-4.797	7.336
-4.870	7.691
-3.055	7.269
-3.534	7.727
-3.863	7.191
-3.032	7.527
-3.037	7.316
-3.122	7.884
-3.407	7.143
-3.833	7.387
-3.313	7.772
-3.568	7.232
-3.160	7.525
-3.043	7.249
-3.411	0.905
-3.084	0.967
-3.329	0.347
-5.368	1.798
-5.993	1.507
-6.253	1.006
-7.259	1.654
-6.885	1.357
-5.619	1.581
-5.038	1.436
-6.166	1.410
-6.737	1.803
-6.304	1.335
-7.070	0.591
-6.130	0.103
-6.809	0.141
-7.913	0.738
-8.810	0.543
-6.582	1.140
-8.119	1.268
-8.001	0.572
-8.102	0.020
-8.352	0.747
-8.315	0.649
-7.644	1.323
-6.351	0.313
-5.287	0.194
-5.057	-0.212
-4.047	-0.332
-4.409	-0.834
-4.314	-0.826
-4.218	-0.334
-3.770	-0.721
-4.221	-0.617
-4.020	-0.031
-5.121	-0.236
-4.196	-0.837
-5.040	-1.143
-5.125	-0.066
-6.322	0.745
-5.780	-0.842
-5.567	0.168
-7.915	-0.909
-6.233	-0.938
-6.006	-0.210
-6.527	-0.921
-6.936	-0.362
-6.636	-0.488
-7.636	-0.315
-6.054	0.737
-6.980	0.406
-6.671	-0.884
-7.905	-0.799
-7.919	0.299
-7.745	0.773
-7.333	0.693
-7.883	0.762
-7.150	0.110
-7.205	0.575
-7.218	0.216
-7.574	1.275
-7.219	0.540
-8.035	0.130
-9.017	0.050
-7.375	0.835
-7.294	0.889
-7.896	0.724
-8.036	0.101
-7.597	0.821
-7.427	0.956
-7.928	0.013
-7.037	0.417
-8.087	0.397
-7.343	-0.681
-7.099	0.929
-7.148	-0.200
-7.348	-0.818
-7.962	0.678
-7.855	0.841
-7.594	-0.937
-7.114	-0.801
-7.308	-0.415
-7.040	-0.250
-7.035	-0.023
-7.083	-0.472
-7.033	-0.263
-7.671	-0.721
-7.203	0.732
-7.346	0.090
-7.601	0.250
-8.242	0.188
-7.603	0.376
-7.292	0.900
-7.227	0.331
-7.423	0.617
-7.025	0.586
-7.545	0.740
-7.285	0.424
-6.149	0.306
-6.884	0.312
-7.390	0.281
-7.146	0.079
-7.241	1.056
-7.043	0.698
-7.510	1.919
-7.029	1.999
-7.240	1.910
-7.028	1.643
-6.285	1.830
-6.223	1.313
-6.753	1.945
-6.974	1.414
-6.250	1.789
-6.873	1.313
-6.333	1.202
-5.156	1.619
-6.948	2.152
-6.623	1.857
-5.449	1.645
-5.183	1.355
-5.796	1.285
-5.396	1.448
-5.085	1.633
-5.038	1.593
-4.731	1.942
-5.033	1.381
-5.249	2.380
-5.837	2.721
-5.523	2.542
-5.796	2.829
-5.964	2.474
-5.815	3.321
-5.428	3.798
-5.036	3.804
-5.633	3.982
-5.740	3.157
-5.706	3.883
-5.002	3.783
-5.073	3.966
-5.344	3.755
-5.164	3.559
-5.768	3.677
-4.617	3.754
-4.307	3.535
-4.612	3.376
-4.555	3.609
-3.315	4.613
-2.286	3.539
-3.329	3.341
-3.006	3.469
-3.202	3.324
-3.614	3.112
-3.184	3.462
-3.313	3.355
-4.660	4.418
-3.799	3.622
-4.693	2.143
-3.235	2.814
-3.721	2.965
-3.775	3.263
-3.412	2.377
-3.332	2.858
-3.836	2.572
-2.949	2.912
-3.292	2.898
-4.306	2.449
-4.466	2.861
-3.832	0.812
-2.735	1.908
-2.759	1.477
-3.397	1.871
-2.058	-0.400
-1.774	-1.547
-2.375	-1.051
-1.305	0.680
-2.375	-1.363
-3.445	-1.718
-1.679	-1.125
-1.367	-1.222
-0.593	-0.679
0.790	-1.426
-1.012	-1.435
-0.080	-1.123
0.372	-1.052
1.006	-1.055
0.907	-1.588
0.825	-1.360
0.568	-1.214
-1.288	-2.149
-1.350	-1.134
-1.356	-2.546
-3.603	-3.100
-2.861	-4.909
-2.312	-2.266
-1.258	-2.408
-2.071	-3.523
-3.391	-3.187
-2.185	-3.288
-1.241	-2.253
-1.745	-4.805
-0.942	-3.722
1.189	-2.106
-1.612	-2.416
-1.520	-2.832
-1.710	-2.205
-0.014	-2.514
-2.884	-3.136
-0.633	-3.617
-0.916	-2.353
0.814	-2.943
-1.779	-1.461
-2.780	-2.655
-2.651	-2.740
-2.507	-1.122
-2.327	-1.601
-2.083	-1.067
-2.466	-2.596
-2.622	-2.043
-2.089	-1.804
-2.258	-1.554
-3.525	-1.316
-2.151	-1.251
-2.568	-1.187
-2.919	-0.983
-3.000	-1.740
-3.462	-1.047
-3.559	-1.689
-3.674	-1.879
-3.759	-0.378
-3.032	-0.479
-3.469	-0.244
-3.296	-0.888
-3.760	-0.168
-3.409	-0.733
-3.703	-0.221
